Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ01,OUT046,4034.300306896551
FDF28,OUT035,1987.251048648648
FDD22,OUT010,281.4820818181817
FDY19,OUT046,1922.1493817142846
FDN33,OUT035,1435.9121343750003
FDV36,OUT035,2243.669596721311
FDW01,OUT010,346.8972837209304
FDJ28,OUT049,2939.348476190474
FDB17,OUT035,2778.5893175257734
FDM40,OUT049,2309.200798000001
FDV46,OUT045,1827.8328454545453
FDQ44,OUT049,2243.669596721311
NCD42,OUT046,583.8145788617886
DRH37,OUT046,2644.4778427083343
FDR10,OUT018,2232.847021848739
NCD06,OUT027,1378.2631852760737
FDI53,OUT046,2503.501336448598
FDG16,OUT035,3737.2957751824797
DRB25,OUT046,1649.2997859999991
FDY09,OUT046,2778.5893175257734
FDX48,OUT045,2644.4778427083343
FDC03,OUT010,482.6995426229507
FDT47,OUT035,1682.2122382352939
FDW44,OUT027,4117.3177126315795
FDT24,OUT017,1103.1862133333336
FDT12,OUT019,584.7577647727275
NCS38,OUT035,1922.1493817142846
FDO39,OUT035,3384.1080642424226
FDA13,OUT046,677.1027476190475
FDO48,OUT035,3945.4325672131154
DRJ01,OUT017,2503.501336448598
FDD53,OUT018,507.04640366972507
NCT05,OUT049,4034.300306896551
FDQ51,OUT045,798.217603539823
FDU60,OUT013,2453.7477006993017
FDC59,OUT046,935.0323883040942
FDP36,OUT035,713.8586545454551
NCM19,OUT017,1461.8437959999997
FDL16,OUT035,677.1027476190475
FDE50,OUT018,2752.9709346534655
NCR18,OUT013,507.04640366972507
NCD30,OUT035,1682.2122382352939
FDH31,OUT013,1461.8437959999997
FDD56,OUT019,425.9355914529916
FDC47,OUT049,3454.0625591549287
FDZ21,OUT045,1682.2122382352939
FDM01,OUT049,1461.8437959999997
FDF24,OUT013,1284.7897668711655
FDW23,OUT017,677.1027476190475
FDY52,OUT018,796.6402682539688
DRH37,OUT027,4117.3177126315795
DRO47,OUT027,3242.0620715328478
FDR25,OUT049,4034.300306896551
FDQ24,OUT027,6280.890879999996
DRJ51,OUT018,3327.9525829268296
NCU06,OUT035,3737.2957751824797
NCV18,OUT018,1202.656733333333
NCC06,OUT027,3242.0620715328478
FDZ01,OUT018,1372.6884907407414
FDT14,OUT017,2142.7435709401707
FDD11,OUT019,584.7577647727275
FDN09,OUT017,3945.4325672131154
NCO18,OUT010,425.9355914529916
FDZ50,OUT045,3384.1080642424226
FDS44,OUT013,3454.0625591549287
FDI36,OUT045,3130.004904950494
FDA26,OUT010,584.7577647727275
NCY53,OUT049,1922.1493817142846
FDF32,OUT049,3130.004904950494
FDF59,OUT010,281.4820818181817
FDB20,OUT046,1103.1862133333336
DRH11,OUT035,935.0323883040942
FDT03,OUT049,2752.9709346534655
NCH06,OUT035,3737.2957751824797
FDR55,OUT049,2939.348476190474
FDI10,OUT035,3259.5620849056604
FDZ12,OUT045,1827.8328454545453
FDM12,OUT049,2939.348476190474
DRB25,OUT045,1649.2997859999991
NCS41,OUT013,3384.1080642424226
NCT53,OUT049,2286.4132673684217
NCD55,OUT013,507.04640366972507
FDY08,OUT049,2309.200798000001
NCP55,OUT049,796.6402682539688
FDA33,OUT013,2286.4132673684217
FDQ33,OUT013,3053.099877777778
FDE45,OUT027,5329.314724444444
FDT26,OUT013,1987.251048648648
NCV53,OUT049,3945.4325672131154
FDK60,OUT027,2517.8820884848496
NCJ29,OUT046,1284.7897668711655
FDI15,OUT045,4433.304032653062
FDX21,OUT013,1649.2997859999991
FDV49,OUT019,584.7577647727275
DRO59,OUT046,1458.4550080536917
FDZ14,OUT045,1827.8328454545453
FDP32,OUT027,3242.0620715328478
FDC33,OUT017,3391.5912527272717
FDT14,OUT010,281.4820818181817
NCN54,OUT027,2517.8820884848496
FDR57,OUT027,4117.3177126315795
DRK12,OUT046,583.8145788617886
FDX52,OUT049,3130.004904950494
FDX08,OUT010,425.9355914529916
FDP10,OUT010,219.21852093023256
NCP50,OUT045,1284.7897668711655
NCL06,OUT013,4034.300306896551
FDP25,OUT013,3643.519725984252
FDE53,OUT013,1573.0706258064517
FDL27,OUT017,1103.1862133333336
FDC35,OUT049,3454.0625591549287
DRJ47,OUT010,425.9355914529916
FDD16,OUT018,1103.1862133333336
NCN42,OUT049,2453.7477006993017
FDC38,OUT027,3242.0620715328478
NCO07,OUT045,3643.519725984252
FDQ20,OUT049,677.1027476190475
FDI32,OUT046,1922.1493817142846
FDN20,OUT010,425.9355914529916
DRJ51,OUT027,6280.890879999996
FDU08,OUT045,1573.0706258064517
DRN37,OUT019,425.9355914529916
FDD05,OUT010,281.4820818181817
FDW15,OUT046,2644.4778427083343
FDI52,OUT046,2142.7435709401707
DRM11,OUT049,4433.304032653062
NCO06,OUT045,583.8145788617886
FDU38,OUT049,3391.5912527272717
FDU59,OUT018,2232.847021848739
FDJ10,OUT046,2142.7435709401707
FDM13,OUT049,1987.251048648648
NCJ30,OUT019,425.9355914529916
FDM45,OUT018,1752.2524400000002
FDP36,OUT045,713.8586545454551
NCD30,OUT010,219.21852093023256
FDN48,OUT017,1458.4550080536917
FDY32,OUT049,2503.501336448598
FDU47,OUT046,2309.200798000001
FDF17,OUT019,584.7577647727275
FDP34,OUT017,3053.099877777778
FDA47,OUT049,2503.501336448598
DRD27,OUT027,2517.8820884848496
FDW38,OUT045,935.0323883040942
FDZ15,OUT019,281.4820818181817
FDZ03,OUT027,5329.314724444444
NCN19,OUT049,2752.9709346534655
FDG02,OUT035,2752.9709346534655
FDS31,OUT035,3384.1080642424226
FDW43,OUT019,584.7577647727275
FDZ47,OUT010,219.21852093023256
FDO57,OUT017,2453.7477006993017
NCL07,OUT013,507.04640366972507
NCV42,OUT013,1682.2122382352939
FDP40,OUT017,1922.1493817142846
FDP48,OUT019,482.6995426229507
FDH21,OUT017,2286.4132673684217
NCP02,OUT049,796.6402682539688
FDK24,OUT049,798.217603539823
FDC41,OUT045,1103.1862133333336
FDF08,OUT017,1284.7897668711655
FDO49,OUT017,713.8586545454551
FDS56,OUT027,6280.890879999996
FDX46,OUT018,796.6402682539688
FDQ07,OUT013,3454.0625591549287
FDC32,OUT010,219.21852093023256
FDT21,OUT019,584.7577647727275
FDG58,OUT045,2286.4132673684217
FDW14,OUT049,1202.656733333333
DRA12,OUT027,3242.0620715328478
FDV27,OUT013,1458.4550080536917
DRD25,OUT013,1922.1493817142846
DRF48,OUT027,5329.314724444444
FDX24,OUT017,1435.9121343750003
DRJ51,OUT046,3454.0625591549287
FDE45,OUT045,3259.5620849056604
FDE14,OUT046,1682.2122382352939
FDG53,OUT045,1827.8328454545453
FDT08,OUT046,2644.4778427083343
DRC27,OUT027,6280.890879999996
FDG20,OUT035,2778.5893175257734
FDC21,OUT046,1879.2570116129032
FDV31,OUT018,2552.005235185186
FDB58,OUT045,1827.8328454545453
FDV23,OUT046,2142.7435709401707
FDA25,OUT019,219.21852093023256
FDC15,OUT046,2644.4778427083343
FDU47,OUT049,2142.7435709401707
FDE23,OUT013,798.217603539823
FDS08,OUT013,2778.5893175257734
FDW03,OUT027,2517.8820884848496
FDJ60,OUT018,2232.847021848739
FDM34,OUT017,1987.251048648648
FDW33,OUT013,1573.0706258064517
FDZ40,OUT013,796.6402682539688
FDE33,OUT018,1458.4550080536917
NCC06,OUT010,281.4820818181817
FDU11,OUT046,2142.7435709401707
FDL44,OUT017,2453.7477006993017
NCZ29,OUT017,1987.251048648648
FDG28,OUT010,584.7577647727275
FDL12,OUT018,796.6402682539688
FDD52,OUT017,1879.2570116129032
FDO15,OUT013,1103.1862133333336
NCN29,OUT027,1378.2631852760737
FDW36,OUT013,1649.2997859999991
FDB21,OUT046,3454.0625591549287
FDZ28,OUT013,1987.251048648648
FDY10,OUT035,1922.1493817142846
DRG39,OUT017,935.0323883040942
FDN28,OUT013,1682.2122382352939
FDV15,OUT035,1573.0706258064517
DRI13,OUT035,3945.4325672131154
FDH20,OUT046,1682.2122382352939
FDY51,OUT013,3454.0625591549287
FDE16,OUT013,3643.519725984252
FDX40,OUT018,507.04640366972507
FDC48,OUT018,1202.656733333333
FDS14,OUT046,2286.4132673684217
FDX56,OUT017,3737.2957751824797
FDI10,OUT046,3259.5620849056604
FDI14,OUT013,2309.200798000001
DRM48,OUT013,507.04640366972507
NCH07,OUT027,4117.3177126315795
FDY26,OUT013,3643.519725984252
FDD02,OUT027,3242.0620715328478
FDM12,OUT046,2939.348476190474
DRF01,OUT010,346.8972837209304
FDV36,OUT046,2243.669596721311
DRI59,OUT013,4340.218358415841
FDV03,OUT018,2232.847021848739
FDO39,OUT017,3384.1080642424226
NCB07,OUT018,2893.8398258992806
FDH38,OUT027,3242.0620715328478
FDZ13,OUT035,713.8586545454551
NCZ30,OUT046,2243.669596721311
NCA06,OUT035,583.8145788617886
FDB04,OUT049,1458.4550080536917
FDN50,OUT013,1284.7897668711655
NCG06,OUT049,4034.300306896551
NCY17,OUT018,507.04640366972507
FDC23,OUT046,3259.5620849056604
FDK33,OUT049,3643.519725984252
FDR03,OUT049,3945.4325672131154
FDZ07,OUT045,1103.1862133333336
FDO38,OUT013,1284.7897668711655
FDS59,OUT046,1879.2570116129032
DRM11,OUT019,584.7577647727275
FDX52,OUT027,5329.314724444444
DRJ35,OUT018,796.6402682539688
NCP53,OUT046,3945.4325672131154
FDW15,OUT019,346.8972837209304
DRI47,OUT045,2644.4778427083343
DRZ11,OUT035,2142.7435709401707
FDS02,OUT013,2893.8398258992806
DRD49,OUT018,3327.9525829268296
FDW38,OUT049,796.6402682539688
FDR21,OUT019,425.9355914529916
FDE40,OUT013,1103.1862133333336
FDI02,OUT045,1879.2570116129032
FDQ04,OUT045,677.1027476190475
FDY14,OUT017,4433.304032653062
NCT54,OUT046,1461.8437959999997
DRD25,OUT017,1649.2997859999991
DRE01,OUT045,3737.2957751824797
FDJ12,OUT010,584.7577647727275
NCZ05,OUT049,1879.2570116129032
DRB25,OUT019,281.4820818181817
NCC31,OUT045,2649.1102324324324
FDM16,OUT045,1103.1862133333336
DRG11,OUT049,1461.8437959999997
FDV24,OUT027,4117.3177126315795
FDV43,OUT046,677.1027476190475
FDG05,OUT018,2232.847021848739
FDV23,OUT010,281.4820818181817
FDI58,OUT018,1202.656733333333
FDQ11,OUT017,4034.300306896551
FDC05,OUT027,5329.314724444444
FDF40,OUT013,3643.519725984252
FDU02,OUT018,3327.9525829268296
FDT32,OUT013,2893.8398258992806
NCF06,OUT017,4034.300306896551
FDT46,OUT013,713.8586545454551
FDR58,OUT010,219.21852093023256
FDY04,OUT046,2644.4778427083343
FDT58,OUT045,2286.4132673684217
FDE46,OUT049,2453.7477006993017
DRH11,OUT017,935.0323883040942
DRI51,OUT046,2552.005235185186
FDC35,OUT017,3737.2957751824797
FDP45,OUT035,4034.300306896551
FDC45,OUT017,3053.099877777778
FDU01,OUT045,2752.9709346534655
FDJ53,OUT010,281.4820818181817
FDJ46,OUT017,2552.005235185186
FDX07,OUT013,3384.1080642424226
NCI30,OUT049,3643.519725984252
FDE47,OUT027,3242.0620715328478
FDV48,OUT045,1435.9121343750003
FDN16,OUT019,219.21852093023256
FDM52,OUT013,2644.4778427083343
FDA32,OUT027,5329.314724444444
FDH05,OUT017,3737.2957751824797
FDW25,OUT010,219.21852093023256
FDQ09,OUT046,1922.1493817142846
NCM17,OUT010,92.67548155339806
DRM59,OUT046,2649.1102324324324
FDV47,OUT027,2517.8820884848496
DRE15,OUT035,1103.1862133333336
FDS25,OUT010,281.4820818181817
NCZ05,OUT018,1372.6884907407414
NCV05,OUT019,346.8972837209304
DRM37,OUT046,3130.004904950494
FDV58,OUT027,5329.314724444444
FDN22,OUT027,6280.890879999996
NCO06,OUT049,583.8145788617886
FDT56,OUT019,165.91858165137603
FDM02,OUT013,1284.7897668711655
FDA09,OUT046,3384.1080642424226
NCC06,OUT035,2243.669596721311
NCL54,OUT049,2552.005235185186
NCB55,OUT017,935.0323883040942
FDB12,OUT017,1879.2570116129032
NCA54,OUT049,2778.5893175257734
NCS38,OUT049,1922.1493817142846
FDC02,OUT049,4433.304032653062
FDK44,OUT019,425.9355914529916
FDE16,OUT035,3643.519725984252
NCS05,OUT035,2243.669596721311
FDZ59,OUT045,2503.501336448598
FDI20,OUT017,3643.519725984252
FDQ14,OUT046,2286.4132673684217
FDF53,OUT017,3384.1080642424226
FDW25,OUT017,1435.9121343750003
NCQ43,OUT010,281.4820818181817
FDX52,OUT013,2893.8398258992806
FDE28,OUT045,3737.2957751824797
FDN15,OUT017,2243.669596721311
FDO28,OUT017,1987.251048648648
FDQ33,OUT045,3053.099877777778
FDM22,OUT010,165.91858165137603
FDJ03,OUT017,713.8586545454551
FDI16,OUT045,935.0323883040942
FDI09,OUT027,6280.890879999996
FDX55,OUT013,4340.218358415841
FDS23,OUT027,3242.0620715328478
DRC12,OUT045,2939.348476190474
FDH41,OUT049,3454.0625591549287
FDN01,OUT013,2552.005235185186
FDV55,OUT045,3053.099877777778
NCJ19,OUT013,796.6402682539688
NCY29,OUT010,165.91858165137603
FDP03,OUT018,1752.2524400000002
FDZ52,OUT045,1649.2997859999991
FDH31,OUT010,219.21852093023256
FDQ19,OUT018,3327.9525829268296
FDS15,OUT035,1879.2570116129032
FDN32,OUT017,2752.9709346534655
FDH32,OUT049,1573.0706258064517
FDF33,OUT017,1461.8437959999997
FDJ22,OUT046,2939.348476190474
FDG56,OUT010,165.91858165137603
FDC05,OUT046,3130.004904950494
FDK09,OUT013,3454.0625591549287
NCV29,OUT045,3259.5620849056604
NCC43,OUT019,584.7577647727275
NCA42,OUT049,2649.1102324324324
FDC10,OUT046,1922.1493817142846
FDC16,OUT013,1284.7897668711655
NCL17,OUT013,2309.200798000001
FDA51,OUT035,1922.1493817142846
FDW01,OUT017,2644.4778427083343
NCF30,OUT045,1827.8328454545453
FDN49,OUT013,507.04640366972507
FDY20,OUT045,1284.7897668711655
FDC15,OUT045,2644.4778427083343
FDY24,OUT046,935.0323883040942
NCG43,OUT017,1879.2570116129032
FDA48,OUT013,3454.0625591549287
NCF55,OUT017,583.8145788617886
FDL38,OUT049,1458.4550080536917
NCQ29,OUT018,3327.9525829268296
FDC34,OUT017,2644.4778427083343
FDP36,OUT027,1378.2631852760737
FDN50,OUT010,219.21852093023256
FDO23,OUT049,1573.0706258064517
FDT56,OUT013,796.6402682539688
FDT13,OUT027,5329.314724444444
FDZ03,OUT013,2893.8398258992806
FDQ03,OUT010,584.7577647727275
FDU44,OUT045,2644.4778427083343
FDD03,OUT049,3454.0625591549287
NCH30,OUT013,1879.2570116129032
FDS60,OUT010,425.9355914529916
FDG08,OUT046,2552.005235185186
FDX38,OUT017,798.217603539823
FDD22,OUT017,1922.1493817142846
FDW51,OUT013,3454.0625591549287
FDL09,OUT017,2453.7477006993017
FDZ60,OUT045,1649.2997859999991
NCH07,OUT046,2644.4778427083343
NCQ41,OUT049,3130.004904950494
FDW04,OUT049,1987.251048648648
FDI08,OUT027,6280.890879999996
FDR19,OUT019,346.8972837209304
FDV13,OUT046,1284.7897668711655
FDB52,OUT017,4433.304032653062
FDZ48,OUT027,3242.0620715328478
NCO14,OUT049,798.217603539823
FDZ50,OUT013,3384.1080642424226
FDN27,OUT019,281.4820818181817
FDQ60,OUT013,2142.7435709401707
FDR49,OUT017,798.217603539823
DRJ35,OUT027,1378.2631852760737
DRI49,OUT017,1284.7897668711655
FDB47,OUT017,3737.2957751824797
FDP37,OUT010,281.4820818181817
FDR26,OUT049,2778.5893175257734
FDY31,OUT019,346.8972837209304
FDC11,OUT045,1284.7897668711655
DRP47,OUT035,4433.304032653062
NCY54,OUT018,2778.5893175257734
FDR27,OUT046,2142.7435709401707
FDQ21,OUT019,281.4820818181817
NCQ29,OUT035,4034.300306896551
FDJ02,OUT046,3053.099877777778
FDE21,OUT018,1752.2524400000002
FDM39,OUT046,2778.5893175257734
FDZ01,OUT017,1682.2122382352939
NCB19,OUT018,1202.656733333333
FDU03,OUT046,3384.1080642424226
FDP27,OUT049,3391.5912527272717
DRF01,OUT045,2503.501336448598
FDM03,OUT049,1461.8437959999997
FDV01,OUT046,2453.7477006993017
FDS16,OUT046,3053.099877777778
FDO45,OUT035,1284.7897668711655
NCX06,OUT035,2752.9709346534655
FDP13,OUT046,677.1027476190475
NCR38,OUT018,3327.9525829268296
FDA01,OUT013,796.6402682539688
FDT26,OUT017,1922.1493817142846
FDD44,OUT027,6280.890879999996
FDB26,OUT013,796.6402682539688
FDP45,OUT019,584.7577647727275
NCP55,OUT046,935.0323883040942
FDT23,OUT017,1435.9121343750003
FDO51,OUT045,677.1027476190475
FDA44,OUT046,935.0323883040942
NCJ31,OUT018,3327.9525829268296
FDX37,OUT045,1461.8437959999997
NCD18,OUT049,4340.218358415841
FDN40,OUT027,4117.3177126315795
FDL33,OUT017,3391.5912527272717
DRF48,OUT035,3391.5912527272717
FDW08,OUT035,1461.8437959999997
FDX39,OUT018,3327.9525829268296
FDB38,OUT049,2453.7477006993017
FDY46,OUT018,2893.8398258992806
NCB06,OUT049,2644.4778427083343
FDA34,OUT035,3259.5620849056604
FDA35,OUT045,1827.8328454545453
FDQ07,OUT035,3737.2957751824797
FDU32,OUT045,1827.8328454545453
FDU26,OUT013,1987.251048648648
FDU13,OUT010,346.8972837209304
FDO09,OUT035,4034.300306896551
FDW03,OUT019,219.21852093023256
FDB38,OUT013,2453.7477006993017
FDL26,OUT010,346.8972837209304
NCN43,OUT045,1827.8328454545453
FDH08,OUT045,3643.519725984252
NCC31,OUT019,346.8972837209304
FDH14,OUT035,1987.251048648648
FDL40,OUT017,1573.0706258064517
FDD20,OUT035,2243.669596721311
NCV53,OUT035,3945.4325672131154
FDD16,OUT045,1103.1862133333336
FDP24,OUT035,2142.7435709401707
FDQ25,OUT045,2778.5893175257734
FDM38,OUT035,935.0323883040942
NCT18,OUT010,425.9355914529916
FDM34,OUT049,1987.251048648648
DRH37,OUT010,425.9355914529916
NCE07,OUT013,2309.200798000001
FDG12,OUT013,2243.669596721311
FDB59,OUT010,584.7577647727275
FDS10,OUT018,3259.5620849056604
FDN21,OUT010,346.8972837209304
FDM02,OUT045,1284.7897668711655
FDO44,OUT049,1922.1493817142846
NCN17,OUT017,1461.8437959999997
FDH16,OUT018,1202.656733333333
FDL44,OUT046,2453.7477006993017
FDY47,OUT017,1987.251048648648
DRI39,OUT046,935.0323883040942
NCX54,OUT018,1372.6884907407414
FDE59,OUT046,583.8145788617886
FDO46,OUT045,2752.9709346534655
DRE13,OUT046,1458.4550080536917
FDW14,OUT013,1435.9121343750003
FDF35,OUT046,1649.2997859999991
FDO50,OUT019,219.21852093023256
DRF49,OUT017,1922.1493817142846
FDT60,OUT049,2142.7435709401707
FDP38,OUT045,713.8586545454551
FDA31,OUT027,4117.3177126315795
FDY52,OUT010,165.91858165137603
FDD03,OUT027,6280.890879999996
FDN52,OUT018,1202.656733333333
FDU20,OUT010,281.4820818181817
FDD22,OUT035,1649.2997859999991
NCB55,OUT019,165.91858165137603
FDN27,OUT045,1827.8328454545453
FDD16,OUT013,1458.4550080536917
FDW48,OUT046,1284.7897668711655
DRN35,OUT045,583.8145788617886
FDX25,OUT049,3384.1080642424226
DRD49,OUT049,3454.0625591549287
FDE21,OUT019,281.4820818181817
FDN44,OUT035,2644.4778427083343
DRC01,OUT049,798.217603539823
NCK30,OUT046,4034.300306896551
FDU39,OUT013,796.6402682539688
FDB49,OUT013,1682.2122382352939
FDS12,OUT045,1827.8328454545453
FDR57,OUT018,2232.847021848739
FDX22,OUT027,5329.314724444444
FDC60,OUT013,1458.4550080536917
NCE42,OUT049,3945.4325672131154
NCK42,OUT049,3945.4325672131154
DRE01,OUT017,3737.2957751824797
FDE57,OUT018,1752.2524400000002
DRK59,OUT019,584.7577647727275
FDB10,OUT027,6280.890879999996
FDQ25,OUT046,2778.5893175257734
FDY26,OUT017,3945.4325672131154
FDG28,OUT049,4340.218358415841
FDM14,OUT049,1649.2997859999991
NCH29,OUT049,1682.2122382352939
FDD48,OUT049,1922.1493817142846
FDC17,OUT045,3643.519725984252
DRH49,OUT027,2517.8820884848496
FDN44,OUT018,2232.847021848739
FDC29,OUT045,1827.8328454545453
DRK01,OUT019,219.21852093023256
FDD48,OUT017,1922.1493817142846
FDB59,OUT013,2752.9709346534655
FDY45,OUT010,584.7577647727275
FDX60,OUT035,1284.7897668711655
FDT09,OUT010,281.4820818181817
DRB24,OUT018,2232.847021848739
FDL13,OUT035,3643.519725984252
FDN16,OUT035,1879.2570116129032
FDK57,OUT013,2142.7435709401707
FDO22,OUT027,2517.8820884848496
FDC57,OUT010,482.6995426229507
FDZ13,OUT027,1378.2631852760737
FDW27,OUT013,2503.501336448598
FDX10,OUT049,583.8145788617886
FDY08,OUT018,1752.2524400000002
FDA49,OUT017,1458.4550080536917
FDC32,OUT018,1372.6884907407414
FDO04,OUT035,935.0323883040942
NCZ54,OUT013,3053.099877777778
FDY40,OUT045,798.217603539823
FDW36,OUT045,1649.2997859999991
FDE11,OUT017,3384.1080642424226
DRE37,OUT045,2939.348476190474
NCK19,OUT017,3391.5912527272717
FDT19,OUT035,2778.5893175257734
FDE56,OUT045,935.0323883040942
FDZ57,OUT010,281.4820818181817
FDB35,OUT035,1458.4550080536917
FDF09,OUT010,92.67548155339806
FDO34,OUT046,2644.4778427083343
FDA55,OUT046,3643.519725984252
NCM18,OUT035,935.0323883040942
FDJ20,OUT019,281.4820818181817
DRQ35,OUT019,281.4820818181817
FDG02,OUT013,2752.9709346534655
NCU29,OUT018,2232.847021848739
FDL27,OUT027,1378.2631852760737
NCA54,OUT035,2778.5893175257734
FDJ32,OUT035,935.0323883040942
FDB21,OUT019,584.7577647727275
FDR46,OUT035,2644.4778427083343
FDZ32,OUT046,1682.2122382352939
DRF36,OUT017,2939.348476190474
NCU54,OUT017,3737.2957751824797
NCI31,OUT017,583.8145788617886
DRA59,OUT035,3384.1080642424226
NCC55,OUT045,583.8145788617886
FDE44,OUT018,713.8586545454551
NCN26,OUT018,1752.2524400000002
FDC11,OUT049,1202.656733333333
FDV24,OUT035,2286.4132673684217
FDR40,OUT019,165.91858165137603
NCQ17,OUT049,2503.501336448598
FDC46,OUT045,3384.1080642424226
NCM18,OUT046,1103.1862133333336
FDK16,OUT046,1573.0706258064517
FDI28,OUT017,1284.7897668711655
FDS11,OUT018,3327.9525829268296
DRD13,OUT046,1103.1862133333336
FDL36,OUT035,1458.4550080536917
FDI27,OUT013,798.217603539823
FDJ53,OUT019,281.4820818181817
FDS44,OUT045,3737.2957751824797
FDE28,OUT046,3454.0625591549287
FDQ33,OUT018,2232.847021848739
FDB37,OUT017,3945.4325672131154
FDQ31,OUT045,1435.9121343750003
NCQ05,OUT046,2649.1102324324324
FDE10,OUT013,2142.7435709401707
FDF38,OUT017,677.1027476190475
FDE50,OUT019,482.6995426229507
DRG37,OUT010,346.8972837209304
NCH06,OUT049,3454.0625591549287
FDY14,OUT045,4433.304032653062
FDO27,OUT017,1879.2570116129032
FDQ19,OUT049,3945.4325672131154
FDZ26,OUT019,584.7577647727275
FDN51,OUT013,4034.300306896551
FDK20,OUT035,2243.669596721311
FDD40,OUT018,2752.9709346534655
DRI25,OUT018,796.6402682539688
FDH56,OUT017,1922.1493817142846
FDI36,OUT027,5329.314724444444
DRH11,OUT018,796.6402682539688
NCV18,OUT017,1435.9121343750003
DRI01,OUT049,2552.005235185186
DRE48,OUT049,2752.9709346534655
FDS51,OUT035,935.0323883040942
FDM38,OUT017,713.8586545454551
FDB60,OUT027,5329.314724444444
FDY58,OUT035,3643.519725984252
FDY22,OUT045,1827.8328454545453
FDF11,OUT027,6280.890879999996
FDZ51,OUT035,1461.8437959999997
FDQ45,OUT017,2752.9709346534655
FDF17,OUT035,3391.5912527272717
NCF31,OUT027,4117.3177126315795
FDA37,OUT013,1987.251048648648
FDO51,OUT046,677.1027476190475
FDF34,OUT013,2752.9709346534655
FDD57,OUT018,1372.6884907407414
FDO37,OUT046,3945.4325672131154
FDR49,OUT049,713.8586545454551
FDS39,OUT049,2309.200798000001
FDI48,OUT027,1378.2631852760737
DRM35,OUT049,3259.5620849056604
FDV57,OUT035,3384.1080642424226
FDZ55,OUT013,2649.1102324324324
FDI28,OUT035,1284.7897668711655
FDS21,OUT045,1103.1862133333336
FDT34,OUT013,1649.2997859999991
DRI25,OUT035,935.0323883040942
FDT47,OUT010,219.21852093023256
DRH39,OUT045,1103.1862133333336
NCD54,OUT045,2453.7477006993017
FDU16,OUT027,2517.8820884848496
NCW29,OUT045,1827.8328454545453
FDV25,OUT027,5329.314724444444
FDM56,OUT035,1649.2997859999991
FDZ04,OUT027,1378.2631852760737
FDG59,OUT019,92.67548155339806
FDI56,OUT045,1458.4550080536917
FDS33,OUT035,1435.9121343750003
FDC23,OUT049,3259.5620849056604
FDT11,OUT049,3391.5912527272717
FDG17,OUT045,3643.519725984252
FDZ44,OUT045,1827.8328454545453
FDJ52,OUT013,2649.1102324324324
DRI23,OUT046,2453.7477006993017
DRE15,OUT010,165.91858165137603
NCF07,OUT013,1682.2122382352939
NCR29,OUT049,796.6402682539688
FDE44,OUT019,92.67548155339806
FDT23,OUT035,1435.9121343750003
NCG06,OUT017,4034.300306896551
NCU41,OUT010,482.6995426229507
FDH46,OUT017,1682.2122382352939
FDV31,OUT013,2552.005235185186
NCT41,OUT027,4117.3177126315795
FDE22,OUT027,4117.3177126315795
FDC26,OUT045,1649.2997859999991
DRF51,OUT017,583.8145788617886
NCY53,OUT019,281.4820818181817
FDY21,OUT017,3130.004904950494
FDL27,OUT013,1103.1862133333336
FDZ34,OUT049,3391.5912527272717
NCF43,OUT010,346.8972837209304
FDC21,OUT035,1879.2570116129032
FDL26,OUT013,3053.099877777778
FDT25,OUT010,281.4820818181817
NCR30,OUT046,1103.1862133333336
DRL23,OUT019,219.21852093023256
NCR05,OUT049,3391.5912527272717
NCE19,OUT018,796.6402682539688
FDY07,OUT035,677.1027476190475
FDB10,OUT017,3737.2957751824797
FDP57,OUT013,1573.0706258064517
FDU48,OUT019,281.4820818181817
FDH48,OUT035,1284.7897668711655
FDO33,OUT035,1922.1493817142846
NCU29,OUT045,2649.1102324324324
FDW35,OUT046,677.1027476190475
FDH05,OUT010,584.7577647727275
FDP26,OUT049,1573.0706258064517
DRG27,OUT035,677.1027476190475
FDQ33,OUT046,3053.099877777778
FDH20,OUT010,219.21852093023256
FDV14,OUT046,1458.4550080536917
DRD01,OUT046,935.0323883040942
NCI17,OUT049,1879.2570116129032
FDF39,OUT010,584.7577647727275
FDX37,OUT046,1573.0706258064517
NCX17,OUT035,3737.2957751824797
FDN03,OUT013,4034.300306896551
NCS41,OUT010,482.6995426229507
FDH34,OUT045,3384.1080642424226
NCX53,OUT018,1752.2524400000002
FDY31,OUT046,2286.4132673684217
FDD20,OUT017,2243.669596721311
FDE51,OUT045,798.217603539823
FDV27,OUT046,1458.4550080536917
FDF16,OUT035,2286.4132673684217
FDZ02,OUT049,1682.2122382352939
NCK05,OUT045,1103.1862133333336
FDM12,OUT027,5329.314724444444
NCA05,OUT018,2232.847021848739
FDX33,OUT045,2503.501336448598
FDM25,OUT049,3259.5620849056604
FDE41,OUT018,1202.656733333333
FDW14,OUT045,1435.9121343750003
NCD30,OUT046,1682.2122382352939
FDB23,OUT010,584.7577647727275
FDF45,OUT046,935.0323883040942
FDW20,OUT017,2243.669596721311
FDF47,OUT045,3737.2957751824797
NCR05,OUT019,584.7577647727275
DRB01,OUT046,3391.5912527272717
FDE36,OUT013,2286.4132673684217
FDU56,OUT049,3384.1080642424226
FDB23,OUT049,3945.4325672131154
FDN48,OUT049,1458.4550080536917
FDS43,OUT013,2893.8398258992806
NCN05,OUT013,2752.9709346534655
NCL53,OUT049,2552.005235185186
